Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
8212,Jet Airways,Delhi,Cochin,2,16263,21,5,20,0,8,25
6852,Air India,Delhi,Cochin,2,11307,18,5,13,15,20,10
1484,Jet Airways,Delhi,Cochin,2,18804,6,6,11,40,7,20
1801,SpiceJet,Delhi,Cochin,1,5583,6,1,6,5,5,15
2350,Jet Airways,Delhi,Cochin,1,10262,6,6,22,50,5,35
2023,Air India,Delhi,Cochin,1,8372,18,5,23,0,8,40
682,Jet Airways,Kolkata,Banglore,1,14781,5,9,6,30,11,45
10069,Jet Airways,Delhi,Cochin,1,10262,24,6,16,0,20,35
5118,Air India,Delhi,Cochin,2,13307,15,5,18,45,24,30
6100,IndiGo,Banglore,New Delhi,0,6144,24,3,7,10,2,55
57,Vistara,Chennai,Kolkata,0,7414,3,6,7,5,2,15
2992,Jet Airways,Delhi,Cochin,1,12898,21,5,14,0,14,25
7765,SpiceJet,Banglore,Delhi,0,3971,6,1,9,30,2,50
7758,Air India,Kolkata,Banglore,2,14960,15,5,9,50,13,25
5219,Air India,Kolkata,Banglore,2,13033,6,6,10,0,15,20
8234,IndiGo,Kolkata,Banglore,0,4804,6,3,17,15,2,35
46,IndiGo,Banglore,Delhi,0,3943,27,5,4,0,2,50
30,Vistara,Chennai,Kolkata,0,3687,18,6,7,5,2,15
4679,IndiGo,Delhi,Cochin,0,8626,5,12,21,5,3,15
5174,SpiceJet,Banglore,New Delhi,0,6205,3,9,9,35,2,55
1475,Jet Airways,Banglore,Delhi,0,7229,21,5,18,55,3,5
1672,Multiple carriers,Delhi,Cochin,1,15353,3,6,6,0,13,15
1423,SpiceJet,Kolkata,Banglore,0,3841,18,5,14,55,2,30
2863,IndiGo,Delhi,Cochin,1,5684,24,6,17,10,8,20
2375,Jet Airways,Delhi,Cochin,1,10262,6,3,22,50,5,35
2891,Air Asia,Kolkata,Banglore,0,3782,27,3,19,35,2,30
2989,Jet Airways,Banglore,New Delhi,1,6136,15,3,9,45,4,40
8059,IndiGo,Delhi,Cochin,1,8147,3,9,5,5,5,0
8607,Jet Airways,Delhi,Cochin,1,12898,27,5,2,15,16,45
429,Vistara,Kolkata,Banglore,1,8452,5,6,20,20,26,20
9687,Jet Airways,Banglore,Delhi,0,8016,21,6,8,20,3,0
6114,Jet Airways,Delhi,Cochin,2,15129,18,5,5,30,13,30
385,SpiceJet,Chennai,Kolkata,0,3384,27,3,17,45,2,20
1958,Air Asia,Banglore,Delhi,0,3383,15,5,11,10,2,45
4691,Multiple carriers,Delhi,Cochin,1,6093,24,6,14,55,7,35
3671,Jet Airways,Kolkata,Banglore,1,9663,5,6,20,0,12,15
473,Jet Airways,Delhi,Cochin,1,12583,3,6,22,20,6,5
4268,IndiGo,Banglore,Delhi,0,3419,15,6,1,30,2,45
2709,IndiGo,Kolkata,Banglore,0,5224,15,5,14,25,2,30
8273,Vistara,Kolkata,Banglore,1,8085,6,12,17,0,27,20
7308,Jet Airways,Kolkata,Banglore,1,10844,21,5,8,25,9,50
7791,IndiGo,Banglore,New Delhi,0,6144,3,9,20,0,2,55
1059,SpiceJet,Kolkata,Banglore,0,3841,5,6,6,55,2,35
2298,Jet Airways,Kolkata,Banglore,1,12692,6,12,9,35,8,25
10642,Air India,Kolkata,Banglore,2,11222,21,5,8,20,26,50
5505,IndiGo,Delhi,Cochin,0,5000,21,6,14,25,3,15
7192,Jet Airways,Kolkata,Banglore,1,13941,5,1,16,30,15,45
6480,Jet Airways,Mumbai,Hyderabad,0,5678,27,3,2,55,1,30
10627,Jet Airways,Kolkata,Banglore,1,10844,21,5,20,0,22,15
813,Vistara,Banglore,Delhi,0,4668,5,6,7,0,2,40
8353,Air India,Delhi,Cochin,2,10178,27,3,13,20,18,20
5632,Jet Airways,Delhi,Cochin,1,10262,6,9,8,0,11,0
8020,Multiple carriers,Delhi,Cochin,1,23170,3,1,0,20,15,10
6204,Vistara,Chennai,Kolkata,0,3687,5,9,7,5,2,15
6939,Jet Airways,Delhi,Cochin,1,14714,6,1,15,0,28,0
111,IndiGo,Banglore,Delhi,0,5780,4,12,18,55,2,55
9492,Vistara,Kolkata,Banglore,1,9922,5,12,17,0,16,5
4647,Jet Airways,Delhi,Cochin,2,13014,27,6,9,40,9,20
1756,Air India,Delhi,Cochin,2,10975,15,5,13,5,20,20
5022,Jet Airways,Kolkata,Banglore,1,9314,5,1,20,25,21,35
1459,Air Asia,Banglore,New Delhi,0,4284,3,9,5,50,2,50
2166,Jet Airways,Mumbai,Hyderabad,0,8040,21,5,7,5,1,25
319,IndiGo,Kolkata,Banglore,0,4148,15,3,15,20,2,35
9067,IndiGo,Delhi,Cochin,1,5636,6,1,2,0,5,25
4663,SpiceJet,Delhi,Cochin,1,5899,27,4,6,5,5,15
1935,Jet Airways,Banglore,New Delhi,1,17471,3,6,22,50,22,30
8615,Vistara Premium economy,Banglore,Delhi,0,5969,4,6,11,30,2,50
9462,Multiple carriers,Delhi,Cochin,1,6795,6,12,15,15,10,15
4859,Air India,Delhi,Cochin,2,10651,6,9,22,0,21,15
4751,Jet Airways,Banglore,New Delhi,1,17471,3,6,22,50,21,30
3322,Multiple carriers,Delhi,Cochin,1,15135,3,6,7,30,11,20
2146,IndiGo,Banglore,New Delhi,0,12649,3,3,13,0,2,50
9425,Multiple carriers,Delhi,Cochin,1,9930,21,5,7,5,13,55
6033,Jet Airways,Delhi,Cochin,2,13376,15,6,14,35,13,50
6974,Air India,Kolkata,Banglore,2,12802,24,5,9,25,28,20
3319,Jet Airways,Delhi,Cochin,2,12819,27,6,23,5,29,20
8318,SpiceJet,Delhi,Cochin,1,5111,27,3,15,55,6,0
7177,IndiGo,Delhi,Cochin,1,10123,15,5,23,30,5,5
9601,IndiGo,Mumbai,Hyderabad,0,4049,18,6,9,15,1,30
7874,Vistara,Banglore,New Delhi,1,12476,3,3,6,40,5,55
1056,Jet Airways,Banglore,Delhi,0,6144,18,5,8,20,3,0
5894,Air Asia,Kolkata,Banglore,0,4409,15,4,19,55,2,30
6562,Jet Airways,Banglore,Delhi,0,7229,5,6,18,55,3,5
99,Jet Airways,Delhi,Cochin,2,14300,6,12,20,0,16,35
7137,IndiGo,Banglore,New Delhi,0,12649,3,1,21,20,2,55
1463,Jet Airways,Banglore,Delhi,0,8016,21,6,6,0,2,45
361,SpiceJet,Kolkata,Banglore,0,4781,24,3,6,55,2,40
814,IndiGo,Banglore,Delhi,0,3419,18,6,1,30,2,45
1097,Air India,Banglore,New Delhi,1,6850,15,3,22,0,25,20
7500,Jet Airways,Kolkata,Banglore,1,14781,5,12,14,5,5,45
4018,Multiple carriers,Delhi,Cochin,1,14973,3,3,4,0,7,30
7605,GoAir,Kolkata,Banglore,1,8777,5,9,16,40,7,35
4759,Jet Airways,Delhi,Cochin,1,17234,3,6,7,5,11,45
7916,Air India,Banglore,Delhi,0,6961,21,6,6,10,2,45
8525,IndiGo,Mumbai,Hyderabad,0,13999,3,1,9,10,1,30
8016,IndiGo,Delhi,Cochin,2,6610,3,6,11,55,9,25
1421,Air India,Banglore,Delhi,0,6961,24,6,10,0,2,45
540,IndiGo,Kolkata,Banglore,1,5699,18,5,17,35,4,40
6479,GoAir,Banglore,Delhi,0,3898,6,9,7,45,2,55
7618,Air India,Delhi,Cochin,2,10975,15,6,7,5,26,20
1151,Multiple carriers,Delhi,Cochin,1,9100,27,3,7,30,11,45
10624,Vistara,Kolkata,Banglore,1,8662,6,6,20,20,26,20
755,IndiGo,Delhi,Cochin,1,6442,27,4,7,35,8,35
4906,Jet Airways,Banglore,New Delhi,1,9134,15,3,8,0,8,10
3207,IndiGo,Kolkata,Banglore,1,6218,24,5,18,5,5,25
8100,Jet Airways,Delhi,Cochin,2,10368,6,6,9,40,18,45
7387,Jet Airways,Kolkata,Banglore,1,14781,18,5,5,45,14,5
10152,IndiGo,Kolkata,Banglore,0,4804,27,4,17,15,2,35
7681,Air India,Delhi,Cochin,1,5957,27,3,9,45,23,40
2652,Jet Airways,Delhi,Cochin,1,17234,3,3,19,15,9,10
7971,Air India,Delhi,Cochin,2,10231,6,12,5,0,26,40
2884,Air Asia,Delhi,Cochin,1,6752,15,5,16,45,14,25
3392,Jet Airways,Kolkata,Banglore,1,14231,24,3,18,55,23,15
7741,SpiceJet,Kolkata,Banglore,1,11468,5,12,11,15,7,15
8729,Air India,Delhi,Cochin,3,10493,24,6,5,15,38,0
6483,SpiceJet,Mumbai,Hyderabad,0,2647,15,3,22,45,1,25
9013,Jet Airways,Kolkata,Banglore,1,14571,6,9,6,30,17,5
6011,Multiple carriers,Delhi,Cochin,1,6795,6,12,19,0,6,30
5815,IndiGo,Banglore,Delhi,0,4990,21,6,18,15,3,5
4887,Jet Airways,Delhi,Cochin,1,10262,24,6,21,50,21,10
6395,Air India,Banglore,Delhi,0,4441,4,3,6,10,2,45
601,SpiceJet,Kolkata,Banglore,0,4174,15,4,17,10,2,30
3059,Multiple carriers,Delhi,Cochin,1,9508,6,3,10,0,15,30
9502,IndiGo,Banglore,Delhi,0,4823,24,5,7,10,2,55
3996,Air India,Kolkata,Banglore,2,16057,15,5,20,30,17,15
2867,Multiple carriers,Delhi,Cochin,1,11789,27,6,7,30,11,30
4395,IndiGo,Delhi,Cochin,1,5761,15,4,6,50,5,20
7321,Jet Airways,Delhi,Cochin,1,18550,3,3,11,30,7,20
8617,Jet Airways,Kolkata,Banglore,1,14151,6,6,17,0,6,35
1048,Jet Airways,Kolkata,Banglore,1,7064,5,6,10,20,7,15
8161,Jet Airways,Kolkata,Banglore,1,10703,15,5,9,35,12,30
1564,GoAir,Kolkata,Banglore,0,3514,27,6,15,20,2,35
8339,Jet Airways,Banglore,New Delhi,1,11087,3,12,18,55,18,20
1494,Multiple carriers,Delhi,Cochin,1,6076,27,3,7,5,9,5
7011,Air India,Delhi,Cochin,2,11753,6,6,10,55,8,20
180,Jet Airways,Delhi,Cochin,1,10262,6,1,10,0,18,25
8217,Jet Airways,Banglore,Delhi,0,7229,18,5,17,45,3,0
2132,SpiceJet,Mumbai,Hyderabad,0,2227,5,12,13,15,1,30
1709,Jet Airways,Kolkata,Banglore,1,9663,15,5,21,10,7,30
1385,IndiGo,Kolkata,Banglore,0,4804,5,3,20,20,2,35
2876,Jet Airways,Delhi,Cochin,1,6017,27,3,2,15,26,10
6993,Air India,Kolkata,Banglore,2,11432,5,9,8,20,14,55
8043,Jet Airways,Kolkata,Banglore,1,13067,15,5,9,35,9,35
10052,Air India,Kolkata,Banglore,0,31945,24,3,20,45,2,35
618,Air Asia,Banglore,Delhi,0,6181,5,3,4,55,2,50
7356,Multiple carriers,Delhi,Cochin,1,29528,3,1,0,20,13,0
10516,IndiGo,Kolkata,Banglore,0,4804,27,6,20,25,2,45
1607,Multiple carriers,Delhi,Cochin,1,12537,27,3,13,0,8,0
6661,Multiple carriers,Delhi,Cochin,1,11249,3,9,4,45,14,30
1622,IndiGo,Banglore,Delhi,0,4423,24,4,13,0,2,50
6590,Jet Airways,Banglore,New Delhi,1,7832,21,3,14,5,5,5
438,Multiple carriers,Delhi,Cochin,1,6481,4,9,12,50,6,25
4433,Jet Airways,Kolkata,Banglore,1,10844,6,6,20,0,20,20
2100,IndiGo,Mumbai,Hyderabad,0,3175,24,3,16,55,1,30
8684,SpiceJet,Kolkata,Banglore,0,4174,6,1,9,0,2,25
3738,Jet Airways,Banglore,New Delhi,1,17261,3,6,8,55,24,35
5712,Jet Airways,Delhi,Cochin,2,15318,6,1,20,0,8,25
5109,SpiceJet,Banglore,New Delhi,0,7110,3,9,5,45,2,50
9034,Jet Airways,Delhi,Cochin,1,14714,6,6,16,0,12,25
7581,Air India,Kolkata,Banglore,2,11222,5,9,8,20,26,50
7030,IndiGo,Delhi,Cochin,1,7006,21,5,6,40,14,20
2567,Multiple carriers,Delhi,Cochin,1,7878,27,5,7,10,15,20
9432,Air Asia,Delhi,Cochin,1,11410,6,6,16,45,5,40
8854,Air Asia,Kolkata,Banglore,0,4082,3,12,22,50,2,30
10124,Multiple carriers,Delhi,Cochin,1,10197,27,5,3,50,8,45
1931,Jet Airways,Delhi,Cochin,2,9905,15,6,21,25,15,10
8850,Air Asia,Delhi,Cochin,1,6451,27,4,16,45,5,40
6351,SpiceJet,Kolkata,Banglore,0,3873,24,6,6,55,2,35
10300,Vistara,Kolkata,Banglore,1,9555,24,5,7,10,13,10
7325,IndiGo,Banglore,Delhi,0,4823,18,6,18,55,2,55
7062,Jet Airways,Delhi,Cochin,1,10262,6,9,22,50,13,45
2069,Jet Airways,Kolkata,Banglore,1,10844,6,9,20,0,20,20
3077,Multiple carriers,Delhi,Cochin,1,11622,6,9,9,15,9,45
9818,Jet Airways,Banglore,Delhi,0,8016,6,9,11,10,2,55
2379,Jet Airways,Delhi,Cochin,1,6540,21,3,13,0,5,50
2242,Jet Airways,Kolkata,Banglore,1,14151,5,12,9,35,14,0
7373,Multiple carriers,Delhi,Cochin,1,12192,27,6,7,0,12,0
1131,IndiGo,Kolkata,Banglore,0,4148,15,3,9,35,2,45
10366,Multiple carriers,Delhi,Cochin,1,6630,21,3,4,45,14,30
5123,IndiGo,Mumbai,Hyderabad,0,4049,24,5,6,25,1,30
4465,Jet Airways,Kolkata,Banglore,1,10844,21,5,6,30,11,45
3566,Jet Airways,Delhi,Cochin,0,4886,4,6,11,0,3,15
2462,Jet Airways,Delhi,Cochin,1,10262,6,1,17,30,25,30
5349,SpiceJet,Mumbai,Hyderabad,0,5755,3,3,13,10,1,20
1327,SpiceJet,Delhi,Cochin,1,5158,27,5,8,45,4,30
1610,Jet Airways,Kolkata,Banglore,1,10844,24,5,20,0,26,35
6143,Multiple carriers,Delhi,Cochin,2,5935,21,3,7,10,14,10
8263,Jet Airways,Banglore,Delhi,0,4030,27,5,7,10,3,0
9427,Jet Airways,Banglore,Delhi,0,7229,27,6,19,50,3,0
8483,Air India,Delhi,Cochin,1,10454,15,6,9,0,10,15
10004,Vistara,Banglore,New Delhi,0,11598,18,3,21,10,2,55
10120,Jet Airways,Delhi,Cochin,1,12373,5,9,15,0,28,0
8196,IndiGo,Kolkata,Banglore,0,4804,6,12,15,15,2,30
9962,Jet Airways,Kolkata,Banglore,1,13759,24,3,21,10,19,10
6028,IndiGo,Banglore,Delhi,0,4823,27,6,16,55,3,0
1514,IndiGo,Delhi,Cochin,1,9585,3,3,4,55,7,5
8108,Jet Airways,Delhi,Cochin,2,15129,18,5,9,40,18,45
1566,Jet Airways,Delhi,Cochin,2,14300,6,12,8,10,28,25
5211,Jet Airways,Banglore,Delhi,0,5769,6,12,18,55,3,5
4194,Vistara,Banglore,Delhi,0,5403,15,4,9,45,2,50
3007,Jet Airways,Banglore,New Delhi,1,13817,3,12,8,0,13,20
8677,Jet Airways,Delhi,Cochin,1,15554,5,9,19,15,23,45
1848,Air India,Delhi,Cochin,1,7258,21,4,20,30,11,45
4359,Vistara,Kolkata,Banglore,1,8452,6,12,7,10,27,35
3081,Jet Airways,Banglore,Delhi,0,8016,6,12,17,45,3,0
983,Air India,Kolkata,Banglore,0,5510,6,3,14,15,2,30
8906,Jet Airways,Delhi,Cochin,2,10368,6,12,9,40,9,20
1360,Jet Airways,Delhi,Cochin,2,13292,6,9,5,30,22,55
45,SpiceJet,Banglore,New Delhi,0,3527,24,3,5,45,2,50
2564,Multiple carriers,Delhi,Cochin,1,7575,21,5,4,55,14,20
6889,Jet Airways,Banglore,New Delhi,1,11087,18,3,16,55,6,5
749,Jet Airways,Mumbai,Hyderabad,0,8040,27,6,10,20,1,30
10666,Jet Airways,Delhi,Cochin,1,10262,6,12,18,15,24,45
10032,Air India,Banglore,New Delhi,0,12841,3,3,13,20,2,50
6113,Jet Airways,Kolkata,Banglore,1,10844,6,6,8,25,11,25
5639,Jet Airways,Delhi,Cochin,2,8273,21,3,6,20,22,5
9270,Jet Airways,Delhi,Cochin,2,10368,15,6,19,30,17,5
7738,Jet Airways,Banglore,New Delhi,1,10972,18,3,14,5,17,35
535,Jet Airways,Kolkata,Banglore,1,7757,5,9,14,5,28,10
9387,Air India,Kolkata,Banglore,1,6241,24,3,14,35,24,0
5773,Jet Airways,Kolkata,Banglore,1,7064,4,1,6,30,16,5
6181,Jet Airways,Kolkata,Banglore,1,14151,6,6,9,35,11,30
2268,Multiple carriers,Delhi,Cochin,1,14067,21,5,15,0,10,30
9378,IndiGo,Kolkata,Banglore,1,6534,24,5,21,0,5,15
4344,Jet Airways,Delhi,Cochin,2,16809,3,6,19,10,33,15
5714,IndiGo,Delhi,Cochin,1,6314,6,9,10,35,10,25
7484,Air India,Delhi,Cochin,1,8907,24,6,13,30,9,30
6242,IndiGo,Chennai,Kolkata,0,5277,6,12,22,5,2,20
9774,Jet Airways,Kolkata,Banglore,1,11841,5,6,16,30,7,5
5310,Air India,Delhi,Cochin,2,8892,27,3,13,5,18,35
5033,Jet Airways,Kolkata,Banglore,1,13941,5,1,20,0,8,40
5195,IndiGo,Delhi,Cochin,1,6818,15,5,5,5,11,5
6240,Multiple carriers,Delhi,Cochin,1,11667,21,3,8,0,10,50
10289,Vistara,Kolkata,Banglore,1,9345,21,5,20,20,24,0
5524,Multiple carriers,Delhi,Cochin,1,7740,6,3,8,45,12,15
664,Air Asia,Banglore,Delhi,0,3383,24,4,11,10,2,45
10523,IndiGo,Mumbai,Hyderabad,0,2437,5,9,20,5,1,35
3655,Jet Airways,Delhi,Cochin,2,13882,6,12,9,25,27,10
9730,Jet Airways,Delhi,Cochin,1,16079,21,5,21,50,21,10
3990,Air India,Kolkata,Banglore,2,15107,21,5,14,30,22,0
10244,Jet Airways,Kolkata,Banglore,1,13941,5,9,8,25,7,55
6225,Vistara,Mumbai,Hyderabad,1,12395,3,6,8,45,11,10
675,IndiGo,Kolkata,Banglore,1,5279,18,5,8,10,4,50
3423,Jet Airways,Kolkata,Banglore,1,10844,5,12,20,0,20,20
4176,SpiceJet,Kolkata,Banglore,0,3873,6,6,9,0,2,25
3472,Air Asia,Kolkata,Banglore,1,9719,21,5,22,40,12,0
8051,Air India,Mumbai,Hyderabad,2,11647,3,12,19,40,13,30
1976,IndiGo,Chennai,Kolkata,0,3850,15,6,7,55,2,20
1852,Multiple carriers,Delhi,Cochin,1,13587,24,6,9,0,12,0
5577,Jet Airways,Kolkata,Banglore,1,10844,24,5,18,55,24,55
3790,Jet Airways,Delhi,Cochin,2,16914,3,6,5,25,38,20
4238,Vistara,Kolkata,Banglore,1,9187,18,5,20,20,14,25
6277,Jet Airways,Kolkata,Banglore,1,14388,18,5,18,55,14,25
3095,Jet Airways,Kolkata,Banglore,1,13044,6,12,18,55,21,25
8660,Jet Airways,Kolkata,Banglore,1,8529,6,12,16,30,25,45
2888,Jet Airways,Mumbai,Hyderabad,0,4995,5,3,10,20,1,30
3198,IndiGo,Delhi,Cochin,1,7258,6,1,9,15,11,45
8712,IndiGo,Banglore,Delhi,0,3943,21,6,13,0,2,50
6923,Vistara,Banglore,Delhi,0,4668,5,6,9,45,2,50
5303,Air India,Kolkata,Banglore,2,12802,24,5,16,50,20,55
7851,Air India,Delhi,Cochin,2,13381,6,12,16,55,26,20
411,Jet Airways,Kolkata,Banglore,1,13044,6,12,18,55,17,5
613,Jet Airways,Delhi,Cochin,1,6540,27,3,17,30,10,55
4545,GoAir,Banglore,Delhi,0,5048,18,4,20,55,2,45
8944,Jet Airways,Delhi,Cochin,1,15554,18,5,11,30,7,30
1437,Jet Airways,Banglore,New Delhi,1,16757,3,6,9,45,4,40
6797,Air India,Kolkata,Banglore,2,6117,24,5,9,10,25,55
8326,SpiceJet,Banglore,Delhi,0,3311,15,5,5,55,2,40
4403,IndiGo,Delhi,Cochin,0,5895,15,3,14,30,3,5
6310,IndiGo,Delhi,Cochin,1,6206,6,9,17,10,8,20
6343,IndiGo,Delhi,Cochin,1,14871,3,3,9,10,16,25
1424,Jet Airways,Mumbai,Hyderabad,2,24115,3,6,14,20,26,30
5405,Jet Airways,Kolkata,Banglore,1,10844,24,5,8,25,9,50
604,Jet Airways,Delhi,Cochin,2,13376,6,1,14,35,13,50
1277,Jet Airways,Delhi,Cochin,2,13376,6,9,14,35,22,0
4472,Vistara,Chennai,Kolkata,0,4842,24,3,7,5,2,15
7098,SpiceJet,Kolkata,Banglore,0,3841,4,9,9,0,2,25
10410,Jet Airways,Delhi,Cochin,1,16079,27,5,9,0,10,0
9780,Multiple carriers,Delhi,Cochin,1,7618,6,3,7,0,14,0
247,IndiGo,Delhi,Cochin,1,6979,15,5,10,35,10,25
4814,Air India,Chennai,Kolkata,0,4667,5,9,11,40,2,15
1997,Jet Airways,Kolkata,Banglore,1,10844,5,1,21,10,11,5
6542,Jet Airways,Kolkata,Banglore,1,7064,4,1,16,30,25,45
5946,IndiGo,Mumbai,Hyderabad,0,2754,6,6,19,5,1,30
199,Multiple carriers,Delhi,Cochin,1,12537,27,3,7,5,8,25
6779,Air India,Chennai,Kolkata,0,4405,24,3,11,40,2,15
485,IndiGo,Chennai,Kolkata,0,6482,3,6,5,15,2,20
6774,Jet Airways,Kolkata,Banglore,1,12996,4,1,6,30,9,50
5702,SpiceJet,Banglore,Delhi,0,4319,27,6,21,10,2,55
455,Air India,Delhi,Cochin,2,10441,18,5,22,0,21,15
10459,Air India,Mumbai,Hyderabad,0,3625,5,1,6,20,1,20
9400,SpiceJet,Chennai,Kolkata,0,3597,18,6,17,45,2,20
7265,IndiGo,Kolkata,Banglore,0,4148,21,3,22,10,2,45
1732,Jet Airways,Kolkata,Banglore,1,14231,24,3,18,55,17,5
5750,Jet Airways,Banglore,New Delhi,1,11087,3,9,8,55,24,35
4108,Air India,Kolkata,Banglore,2,15187,24,3,9,10,26,0
10599,Air India,Delhi,Cochin,2,11281,15,5,5,0,26,40
9580,Jet Airways,Kolkata,Banglore,1,9663,24,5,6,30,5,30
9664,Air Asia,Kolkata,Banglore,1,7870,6,9,7,35,15,55
3563,Air India,Delhi,Cochin,2,9181,24,6,22,0,21,15
864,Air India,Delhi,Cochin,1,8277,18,5,17,40,5,20
2111,Multiple carriers,Delhi,Cochin,1,6883,21,3,9,0,12,0
949,Jet Airways,Kolkata,Banglore,1,10844,5,12,18,55,21,25
6594,Vistara,Banglore,Delhi,0,4668,5,6,21,0,2,50
1451,IndiGo,Delhi,Cochin,1,7318,21,3,10,45,14,50
1285,Air Asia,Delhi,Cochin,1,9330,6,1,7,55,5,30
10021,Jet Airways,Mumbai,Hyderabad,0,4160,15,3,10,20,1,30
7405,SpiceJet,Kolkata,Banglore,0,6461,24,3,17,15,2,30
7686,Air India,Kolkata,Banglore,2,11642,6,9,9,25,20,10
6144,IndiGo,Kolkata,Banglore,0,4174,4,6,9,35,2,45
2909,Multiple carriers,Delhi,Cochin,1,9595,18,5,18,0,7,30
4137,Air India,Mumbai,Hyderabad,0,3100,6,1,19,30,1,15
2319,IndiGo,Delhi,Cochin,1,7048,27,3,4,45,10,45
2019,Jet Airways,Kolkata,Banglore,1,12384,18,5,9,35,12,30
9683,Air India,Banglore,New Delhi,2,12778,3,12,17,25,16,50
9264,IndiGo,Banglore,Delhi,0,4823,6,3,18,25,2,55
1007,Jet Airways,Banglore,Delhi,0,8016,24,6,7,10,3,0
7015,Multiple carriers,Delhi,Cochin,1,9646,6,6,7,5,15,25
7045,Air India,Mumbai,Hyderabad,0,2575,27,3,21,5,1,20
3338,Multiple carriers,Delhi,Cochin,1,13727,15,5,15,0,10,30
10617,IndiGo,Mumbai,Hyderabad,0,2754,27,5,2,35,1,30
2149,IndiGo,Banglore,Delhi,0,4423,4,1,1,30,2,45
4739,Air India,Kolkata,Banglore,1,10413,24,5,10,0,10,25
7884,Multiple carriers,Delhi,Cochin,1,7670,18,5,12,50,8,10
2072,SpiceJet,Kolkata,Banglore,0,3841,24,5,17,10,2,30
7520,Air Asia,Banglore,Delhi,0,4282,5,6,4,55,2,50
229,Jet Airways,Mumbai,Hyderabad,0,4995,27,5,10,20,1,30
3736,Air India,Delhi,Cochin,0,5201,21,6,14,10,3,0
8046,Jet Airways,Kolkata,Banglore,1,14388,21,5,6,30,5,30
8820,IndiGo,Delhi,Cochin,1,6412,15,6,14,20,8,10
2954,Jet Airways,Kolkata,Banglore,1,12681,4,1,8,25,12,20
4154,Air India,Kolkata,Banglore,0,4145,5,6,20,45,2,35
8904,Air India,Kolkata,Banglore,1,8891,5,12,9,25,25,45
209,Jet Airways,Delhi,Cochin,2,15129,18,5,23,5,29,20
8449,SpiceJet,Delhi,Cochin,1,4957,21,3,16,35,6,15
2776,Jet Airways,Delhi,Cochin,2,10929,21,3,19,10,23,40
3028,IndiGo,Banglore,Delhi,0,3943,24,6,10,10,2,50
3585,IndiGo,Banglore,Delhi,0,3943,6,3,4,0,2,50
7921,Multiple carriers,Delhi,Cochin,1,14486,21,3,8,0,7,30
5441,IndiGo,Chennai,Kolkata,0,4326,21,3,5,15,2,20
3796,SpiceJet,Kolkata,Banglore,0,3873,6,3,6,55,2,35
5302,IndiGo,Chennai,Kolkata,0,3850,24,5,5,15,2,25
4459,IndiGo,Banglore,Delhi,0,4823,27,6,7,10,2,55
1739,Jet Airways,Banglore,New Delhi,1,17471,3,6,21,25,22,55
4637,SpiceJet,Kolkata,Banglore,0,3873,4,12,6,55,2,35
337,Jet Airways,Delhi,Cochin,2,18804,6,3,11,40,7,20
8735,Air India,Delhi,Cochin,0,7931,3,3,14,10,3,0
2674,Jet Airways,Kolkata,Banglore,1,10539,6,6,20,25,18,0
3525,Jet Airways,Banglore,Delhi,0,7229,4,9,15,50,2,55
8066,GoAir,Kolkata,Banglore,1,7102,5,6,16,40,7,35
5669,IndiGo,Kolkata,Banglore,0,4804,6,3,20,25,2,45
4438,Multiple carriers,Delhi,Cochin,1,13727,15,5,14,0,7,0
1231,Jet Airways,Banglore,Delhi,0,4544,4,3,19,50,3,0
6726,Jet Airways,Delhi,Cochin,2,10919,6,6,14,35,13,50
8207,Air India,Kolkata,Banglore,2,11752,6,9,16,50,20,55
2161,IndiGo,Banglore,New Delhi,1,10231,3,9,16,50,4,45
9340,Jet Airways,Banglore,New Delhi,1,19225,3,6,21,25,7,40
9163,Multiple carriers,Delhi,Cochin,1,12192,6,3,3,50,15,10
2128,Vistara,Banglore,Delhi,0,5613,27,4,7,0,2,40
8783,Vistara,Banglore,Delhi,0,4878,15,6,9,45,2,50
6321,Air India,Banglore,New Delhi,2,17135,3,1,8,50,39,5
4576,Vistara,Chennai,Kolkata,0,3687,5,1,7,5,2,15
1019,Multiple carriers,Delhi,Cochin,1,7408,15,6,13,0,8,0
8222,Jet Airways,Delhi,Cochin,1,12373,15,5,2,15,10,20
8347,GoAir,Kolkata,Banglore,1,10586,18,5,16,40,7,35
5590,Jet Airways,Kolkata,Banglore,1,14571,6,6,21,10,12,10
1941,Jet Airways,Delhi,Cochin,1,10262,6,12,22,50,13,45
350,Jet Airways,Banglore,Delhi,0,4544,27,4,6,0,2,45
9381,Air India,Mumbai,Hyderabad,1,8528,3,12,5,55,13,15
2218,Multiple carriers,Delhi,Cochin,1,8099,15,5,8,30,10,45
7099,Air India,Delhi,Cochin,1,7174,24,6,17,40,5,20
1947,IndiGo,Mumbai,Hyderabad,0,2227,18,5,21,20,1,30
3706,Air India,Kolkata,Banglore,1,10808,24,3,20,30,26,45
7688,IndiGo,Banglore,Delhi,0,4823,24,4,16,55,3,0
5370,Air India,Banglore,Delhi,0,6961,27,5,10,0,2,45
10316,IndiGo,Banglore,New Delhi,1,4410,18,3,12,10,4,55
9939,Jet Airways,Delhi,Cochin,1,12898,27,5,15,0,28,0
564,Jet Airways,Kolkata,Banglore,1,10539,6,12,9,35,9,35
